,book_id,user_id,rating,original_publication_year
1800,9911.0,41536.0,3.0,1977.0
1801,9911.0,42216.0,5.0,1999.0
1802,9911.0,42297.0,5.0,2007.0
1803,9911.0,42460.0,3.0,2003.0
1804,9911.0,45107.0,5.0,2009.0
1805,9911.0,46934.0,4.0,1996.0
1806,9911.0,47678.0,3.0,2011.0
1807,9911.0,47918.0,4.0,2016.0
1808,9911.0,48785.0,4.0,1988.0
1809,9911.0,48801.0,5.0,2015.0
1810,9911.0,49958.0,5.0,2002.0
1811,9911.0,50444.0,4.0,1982.0
1812,9911.0,51277.0,4.0,2011.0
1813,9911.0,51321.0,5.0,2011.0
1814,9911.0,51485.0,4.0,1987.0
1815,9911.0,51687.0,5.0,2012.0
1816,9911.0,52277.0,4.0,1992.0
1817,9911.0,53038.0,4.0,2008.0
1818,9912.0,2408.0,5.0,2006.0
1819,9912.0,2881.0,5.0,2009.0
1820,9912.0,5973.0,5.0,2008.0
1821,9912.0,7128.0,4.0,2011.0
1822,9912.0,8700.0,5.0,1958.0
1823,9912.0,9288.0,5.0,2007.0
1824,9912.0,9867.0,5.0,1981.0
1825,9912.0,10585.0,4.0,1992.0
1826,9912.0,11426.0,5.0,2001.0
1827,9912.0,12153.0,4.0,1997.0
1828,9912.0,12269.0,4.0,1976.0
1829,9912.0,12456.0,4.0,2009.0
1830,9912.0,12817.0,2.0,2012.0
1831,9912.0,14315.0,4.0,2008.0
1832,9912.0,14984.0,5.0,1998.0
1833,9912.0,15142.0,4.0,2011.0
1834,9912.0,15794.0,5.0,2000.0
1835,9912.0,16267.0,5.0,1993.0
1836,9912.0,16448.0,2.0,2013.0
1837,9912.0,16588.0,5.0,2010.0
1838,9912.0,17226.0,1.0,2007.0
1839,9912.0,17265.0,5.0,2002.0
1840,9912.0,17337.0,4.0,2008.0
1841,9912.0,17417.0,5.0,2002.0
1842,9912.0,17421.0,5.0,2005.0
1843,9912.0,17737.0,5.0,2004.0
1844,9912.0,17892.0,5.0,1996.0
1845,9912.0,18106.0,5.0,2014.0
1846,9912.0,19232.0,4.0,1977.0
1847,9912.0,20974.0,3.0,2009.0
1848,9912.0,21232.0,5.0,2013.0
1849,9912.0,21516.0,5.0,2008.0
1850,9912.0,21687.0,5.0,2010.0
1851,9912.0,21991.0,5.0,2007.0
1852,9912.0,22922.0,5.0,2004.0
1853,9912.0,23212.0,4.0,2011.0
1854,9912.0,23236.0,5.0,2013.0
1855,9912.0,23723.0,2.0,2004.0
1856,9912.0,24356.0,3.0,1984.0
1857,9912.0,25076.0,4.0,2004.0
1858,9912.0,25782.0,3.0,1994.0
1859,9912.0,25833.0,5.0,2009.0
1860,9912.0,25911.0,4.0,2009.0
1861,9912.0,26448.0,3.0,1991.0
1862,9912.0,26452.0,5.0,1988.0
1863,9912.0,26480.0,3.0,1987.0
1864,9912.0,26772.0,5.0,1984.0
1865,9912.0,27766.0,5.0,2014.0
1866,9912.0,27819.0,3.0,2008.0
1867,9912.0,28458.0,3.0,1954.0
1868,9912.0,28807.0,5.0,1990.0
1869,9912.0,29448.0,5.0,2000.0
1870,9912.0,30139.0,5.0,1989.0
1871,9912.0,30234.0,5.0,1999.0
1872,9912.0,30438.0,5.0,2007.0
1873,9912.0,31522.0,5.0,2013.0
1874,9912.0,31693.0,5.0,1998.0
1875,9912.0,32035.0,5.0,2011.0
1876,9912.0,32400.0,5.0,1918.0
1877,9912.0,32788.0,5.0,1898.0
1878,9912.0,33497.0,5.0,2009.0
1879,9912.0,33965.0,5.0,1990.0
1880,9912.0,34097.0,4.0,1974.0
1881,9912.0,34121.0,5.0,2007.0
1882,9912.0,34130.0,5.0,1965.0
1883,9912.0,34453.0,5.0,2005.0
1884,9912.0,35234.0,3.0,1599.0
1885,9912.0,37637.0,5.0,1996.0
1886,9912.0,37841.0,5.0,1897.0
1887,9912.0,38957.0,4.0,1997.0
1888,9912.0,38997.0,4.0,2009.0
1889,9912.0,39680.0,5.0,2013.0
1890,9912.0,39731.0,5.0,2009.0
1891,9912.0,40002.0,5.0,2004.0
1892,9912.0,40399.0,5.0,2013.0
1893,9912.0,40633.0,3.0,2013.0
1894,9912.0,40743.0,4.0,1990.0
1895,9912.0,42254.0,5.0,1912.0
1896,9912.0,43037.0,5.0,1997.0
1897,9912.0,43193.0,4.0,2013.0
1898,9912.0,43599.0,5.0,2012.0
1899,9912.0,44386.0,5.0,1993.0
1900,9912.0,44543.0,5.0,2011.0
1901,9912.0,45457.0,5.0,2009.0
1902,9912.0,46401.0,4.0,2012.0
1903,9912.0,46909.0,4.0,2015.0
1904,9912.0,46976.0,5.0,2011.0
1905,9912.0,47404.0,5.0,2010.0
1906,9912.0,49466.0,5.0,1883.0
1907,9912.0,50475.0,4.0,1985.0
1908,9912.0,50817.0,5.0,2007.0
1909,9912.0,51164.0,3.0,800.0
1910,9912.0,52294.0,5.0,2010.0
1911,9912.0,52830.0,4.0,2014.0
1912,9912.0,53213.0,3.0,1997.0
1913,9913.0,10555.0,4.0,1954.0
1914,9913.0,11076.0,5.0,1988.0
1915,9913.0,12231.0,5.0,1965.0
1916,9913.0,12278.0,5.0,2009.0
1917,9913.0,14474.0,5.0,1982.0
1918,9913.0,16769.0,5.0,2010.0
1919,9913.0,17419.0,5.0,2013.0
1920,9913.0,19105.0,5.0,1991.0
1921,9913.0,19536.0,4.0,2005.0
1922,9913.0,20004.0,5.0,1994.0
1923,9913.0,20853.0,4.0,1991.0
1924,9913.0,21681.0,5.0,1989.0
1925,9913.0,22245.0,3.0,2006.0
1926,9913.0,22354.0,5.0,1974.0
1927,9913.0,23374.0,3.0,2005.0
1928,9913.0,24047.0,5.0,1995.0
1929,9913.0,25316.0,5.0,2001.0
1930,9913.0,26469.0,4.0,1984.0
1931,9913.0,27586.0,1.0,2011.0
1932,9913.0,28096.0,5.0,2010.0
1933,9913.0,28140.0,4.0,2008.0
1934,9913.0,28487.0,5.0,2011.0
1935,9913.0,28961.0,5.0,1998.0
1936,9913.0,29670.0,2.0,1938.0
1937,9913.0,29954.0,5.0,1972.0
1938,9913.0,30361.0,5.0,1998.0
1939,9913.0,30646.0,5.0,1984.0
1940,9913.0,32185.0,4.0,2013.0
1941,9913.0,32384.0,4.0,2011.0
1942,9913.0,33031.0,5.0,2013.0
1943,9913.0,33237.0,5.0,2005.0
1944,9913.0,33431.0,5.0,2007.0
1945,9913.0,35431.0,1.0,2008.0
1946,9913.0,36421.0,4.0,2014.0
1947,9913.0,36656.0,5.0,2015.0
1948,9913.0,37098.0,5.0,1910.0
1949,9913.0,37108.0,2.0,1994.0
1950,9913.0,37293.0,5.0,2012.0
1951,9913.0,38176.0,5.0,2015.0
1952,9913.0,38231.0,4.0,1850.0
1953,9913.0,38808.0,4.0,1959.0
1954,9913.0,41787.0,5.0,1998.0
1955,9913.0,41817.0,2.0,1941.0
1956,9913.0,42997.0,5.0,1948.0
1957,9913.0,43074.0,4.0,2011.0
1958,9913.0,43999.0,2.0,2009.0
1959,9913.0,44576.0,1.0,1978.0
1960,9913.0,44875.0,3.0,1982.0
1961,9913.0,44904.0,5.0,2010.0
1962,9913.0,45027.0,4.0,1990.0
1963,9913.0,45548.0,5.0,2001.0
1964,9913.0,45784.0,3.0,2014.0
1965,9913.0,46073.0,5.0,1999.0
1966,9913.0,46132.0,4.0,180.0
1967,9913.0,46558.0,5.0,2004.0
1968,9913.0,46724.0,4.0,2004.0
1969,9913.0,48085.0,5.0,1990.0
1970,9913.0,48437.0,5.0,2008.0
1971,9913.0,48614.0,5.0,1993.0
1972,9913.0,48943.0,1.0,1899.0
1973,9913.0,49498.0,5.0,1979.0
1974,9913.0,49549.0,4.0,2005.0
1975,9913.0,49799.0,5.0,1998.0
1976,9913.0,49919.0,2.0,2006.0
1977,9913.0,50055.0,4.0,1995.0
1978,9913.0,50125.0,5.0,2013.0
1979,9913.0,50454.0,5.0,1951.0
1980,9913.0,50812.0,5.0,2010.0
1981,9913.0,50824.0,5.0,2014.0
1982,9913.0,50982.0,5.0,2011.0
1983,9913.0,51119.0,3.0,1942.0
1984,9913.0,51565.0,4.0,2010.0
1985,9913.0,51857.0,5.0,2006.0
1986,9913.0,52170.0,5.0,1985.0
1987,9913.0,52302.0,4.0,2013.0
1988,9913.0,52346.0,3.0,1999.0
1989,9913.0,53133.0,3.0,2002.0
1990,9913.0,53331.0,5.0,1987.0
1991,9914.0,2175.0,4.0,1959.0
1992,9914.0,2239.0,5.0,1998.0
1993,9914.0,2780.0,3.0,2013.0
1994,9914.0,5173.0,4.0,2000.0
1995,9914.0,6536.0,4.0,1883.0
1996,9914.0,7118.0,5.0,2012.0
1997,9914.0,7887.0,3.0,1996.0
1998,9914.0,8455.0,4.0,1934.0
1999,9914.0,10033.0,3.0,2007.0
2000,9914.0,10212.0,3.0,2010.0
2001,9914.0,10252.0,5.0,1886.0
2002,9914.0,11745.0,4.0,2015.0
2003,9914.0,12914.0,4.0,1962.0
2004,9914.0,13135.0,3.0,2011.0
2005,9914.0,13902.0,4.0,2013.0
2006,9914.0,14329.0,4.0,2000.0
2007,9914.0,14871.0,4.0,2013.0
2008,9914.0,15036.0,4.0,2006.0
2009,9914.0,15253.0,4.0,1960.0
2010,9914.0,15386.0,5.0,2008.0
2011,9914.0,16448.0,3.0,1996.0
2012,9914.0,16674.0,4.0,2005.0
2013,9914.0,16721.0,3.0,1985.0
2014,9914.0,17156.0,5.0,1992.0
2015,9914.0,17201.0,4.0,2009.0
2016,9914.0,17475.0,4.0,2009.0
2017,9914.0,17647.0,5.0,2012.0
2018,9914.0,17765.0,4.0,2008.0
2019,9914.0,17840.0,3.0,1998.0
2020,9914.0,18189.0,5.0,2007.0
2021,9914.0,18587.0,3.0,1912.0
2022,9914.0,18883.0,3.0,1986.0
2023,9914.0,18943.0,4.0,1956.0
2024,9914.0,19624.0,5.0,1976.0
2025,9914.0,19906.0,5.0,1868.0
2026,9914.0,19991.0,5.0,1979.0
2027,9914.0,20049.0,5.0,2004.0
2028,9914.0,20252.0,4.0,2007.0
2029,9914.0,20458.0,4.0,1996.0
2030,9914.0,20492.0,3.0,1998.0
2031,9914.0,20832.0,5.0,1985.0
2032,9914.0,22186.0,5.0,2008.0
2033,9914.0,25592.0,4.0,1995.0
2034,9914.0,25623.0,2.0,2010.0
2035,9914.0,25705.0,5.0,2010.0
2036,9914.0,26295.0,4.0,2016.0
2037,9914.0,26516.0,4.0,2009.0
2038,9914.0,27050.0,4.0,1948.0
2039,9914.0,27326.0,4.0,2013.0
2040,9914.0,27385.0,5.0,2006.0
2041,9914.0,27801.0,5.0,2012.0
2042,9914.0,28138.0,3.0,1993.0
2043,9914.0,29701.0,4.0,2007.0
2044,9914.0,29997.0,4.0,1981.0
2045,9914.0,30486.0,5.0,2014.0
2046,9914.0,31214.0,3.0,1982.0
2047,9914.0,31270.0,4.0,2013.0
2048,9914.0,32284.0,1.0,1968.0
2049,9914.0,32437.0,5.0,2008.0
2050,9914.0,32762.0,4.0,1989.0
2051,9914.0,33194.0,5.0,-401.0
2052,9914.0,33226.0,4.0,1946.0
2053,9914.0,34068.0,5.0,2005.0
2054,9914.0,35732.0,2.0,2007.0
2055,9914.0,35988.0,4.0,2004.0
2056,9914.0,36309.0,5.0,2011.0
2057,9914.0,37010.0,3.0,2013.0
2058,9914.0,37251.0,5.0,2010.0
2059,9914.0,37775.0,1.0,2012.0
2060,9914.0,38093.0,4.0,2013.0
2061,9914.0,38490.0,5.0,2002.0
2062,9914.0,38876.0,3.0,1989.0
2063,9914.0,39631.0,4.0,2000.0
2064,9914.0,40628.0,4.0,2008.0
2065,9914.0,41008.0,3.0,1981.0
2066,9914.0,41135.0,4.0,2013.0
2067,9914.0,42103.0,4.0,1997.0
2068,9914.0,42258.0,3.0,2006.0
2069,9914.0,42420.0,4.0,2012.0
2070,9914.0,42641.0,5.0,2012.0
2071,9914.0,42652.0,4.0,2006.0
2072,9914.0,43145.0,5.0,1982.0
2073,9914.0,43621.0,2.0,1994.0
2074,9914.0,44557.0,4.0,2002.0
2075,9914.0,45876.0,5.0,-1750.0
2076,9914.0,46382.0,5.0,2007.0
2077,9914.0,47474.0,5.0,1986.0
2078,9914.0,47758.0,4.0,1997.0
2079,9914.0,48883.0,2.0,2015.0
2080,9914.0,49009.0,3.0,2014.0
2081,9914.0,49330.0,4.0,609.0
2082,9914.0,50396.0,2.0,2008.0
2083,9914.0,51816.0,5.0,2008.0
2084,9914.0,52082.0,3.0,2009.0
2085,9915.0,2480.0,4.0,1996.0
2086,9915.0,3271.0,4.0,2000.0
2087,9915.0,4206.0,4.0,2013.0
2088,9915.0,4422.0,2.0,1981.0
2089,9915.0,7320.0,5.0,1994.0
2090,9915.0,7536.0,4.0,2003.0
2091,9915.0,7722.0,3.0,2008.0
2092,9915.0,9636.0,3.0,2010.0
2093,9915.0,9653.0,4.0,2011.0
2094,9915.0,10096.0,3.0,1961.0
2095,9915.0,10443.0,4.0,1982.0
2096,9915.0,11019.0,4.0,1919.0
2097,9915.0,11708.0,4.0,1965.0
2098,9915.0,11747.0,4.0,2002.0
2099,9915.0,11955.0,4.0,1986.0
2100,9915.0,11976.0,3.0,1999.0
2101,9915.0,14075.0,3.0,2009.0
2102,9915.0,14824.0,4.0,1954.0
2103,9915.0,15043.0,3.0,2014.0
2104,9915.0,15818.0,3.0,2007.0
2105,9915.0,15893.0,4.0,2013.0
2106,9915.0,16711.0,3.0,2004.0
2107,9915.0,18121.0,4.0,1914.0
2108,9915.0,18669.0,3.0,1988.0
2109,9915.0,20957.0,4.0,2005.0
2110,9915.0,21259.0,4.0,1989.0
2111,9915.0,21962.0,3.0,2015.0
2112,9915.0,21987.0,4.0,2015.0
2113,9915.0,22087.0,4.0,2008.0
2114,9915.0,22290.0,3.0,1999.0
2115,9915.0,22893.0,2.0,2015.0
2116,9915.0,23142.0,4.0,2009.0
2117,9915.0,23722.0,2.0,2015.0
2118,9915.0,23729.0,4.0,2001.0
2119,9915.0,24535.0,4.0,2010.0
2120,9915.0,24840.0,4.0,2010.0
2121,9915.0,25640.0,3.0,2000.0
2122,9915.0,25657.0,4.0,1981.0
2123,9915.0,25811.0,4.0,1991.0
2124,9915.0,26470.0,1.0,1964.0
2125,9915.0,27172.0,4.0,2008.0
2126,9915.0,27299.0,4.0,2000.0
2127,9915.0,27410.0,4.0,1999.0
2128,9915.0,27789.0,3.0,1998.0
2129,9915.0,27991.0,3.0,2010.0
2130,9915.0,28675.0,2.0,1862.0
2131,9915.0,28825.0,5.0,1984.0
2132,9915.0,29516.0,4.0,2011.0
2133,9915.0,29621.0,3.0,2008.0
2134,9915.0,29946.0,4.0,2007.0
2135,9915.0,30266.0,3.0,2004.0
2136,9915.0,31144.0,3.0,2014.0
2137,9915.0,31189.0,5.0,2009.0
2138,9915.0,31684.0,4.0,2015.0
2139,9915.0,32001.0,3.0,2012.0
2140,9915.0,32584.0,4.0,2012.0
2141,9915.0,33246.0,5.0,-762.0
2142,9915.0,33810.0,3.0,1996.0
2143,9915.0,35839.0,4.0,1969.0
2144,9915.0,36406.0,5.0,1998.0
2145,9915.0,37742.0,3.0,2012.0
2146,9915.0,38028.0,2.0,2008.0
2147,9915.0,38167.0,2.0,1999.0
2148,9915.0,38376.0,4.0,2011.0
2149,9915.0,38872.0,5.0,1991.0
2150,9915.0,39473.0,3.0,2012.0
2151,9915.0,39628.0,4.0,2007.0
2152,9915.0,39628.0,5.0,2012.0
2153,9915.0,39854.0,3.0,2011.0
2154,9915.0,40809.0,4.0,2002.0
2155,9915.0,40851.0,5.0,1993.0
2156,9915.0,41033.0,3.0,1892.0
2157,9915.0,42291.0,5.0,1968.0
2158,9915.0,42333.0,5.0,1998.0
2159,9915.0,42978.0,4.0,2012.0
2160,9915.0,44079.0,5.0,2014.0
2161,9915.0,45640.0,3.0,2010.0
2162,9915.0,46127.0,5.0,1969.0
2163,9915.0,48865.0,5.0,2005.0
2164,9915.0,49319.0,4.0,2006.0
2165,9915.0,49425.0,2.0,2014.0
2166,9915.0,49672.0,4.0,2016.0
2167,9915.0,50206.0,4.0,1843.0
2168,9915.0,50924.0,2.0,2014.0
2169,9915.0,51173.0,4.0,1998.0
2170,9915.0,52039.0,5.0,2013.0
2171,9915.0,52305.0,5.0,1968.0
2172,9915.0,52597.0,3.0,2013.0
2173,9915.0,52599.0,4.0,1992.0
2174,9915.0,52887.0,4.0,2004.0
2175,9916.0,33.0,4.0,2003.0
2176,9916.0,787.0,4.0,1842.0
2177,9916.0,1157.0,3.0,2015.0
2178,9916.0,1182.0,2.0,2016.0
2179,9916.0,1385.0,4.0,2011.0
2180,9916.0,1653.0,5.0,1968.0
2181,9916.0,1716.0,4.0,2008.0
2182,9916.0,3084.0,4.0,2010.0
2183,9916.0,3660.0,3.0,1999.0
2184,9916.0,3973.0,3.0,2013.0
2185,9916.0,4203.0,4.0,1980.0
2186,9916.0,4520.0,4.0,1924.0
2187,9916.0,4742.0,3.0,1993.0
2188,9916.0,5008.0,4.0,2006.0
2189,9916.0,10773.0,3.0,1948.0
2190,9916.0,11181.0,3.0,1978.0
2191,9916.0,11205.0,3.0,1999.0
2192,9916.0,12049.0,3.0,2001.0
2193,9916.0,12098.0,3.0,2016.0
2194,9916.0,12582.0,4.0,2007.0
2195,9916.0,12738.0,3.0,1982.0
2196,9916.0,13434.0,2.0,1895.0
2197,9916.0,13933.0,3.0,1982.0
2198,9916.0,14406.0,4.0,1949.0
2199,9916.0,15003.0,4.0,2010.0
2200,9916.0,15457.0,1.0,2009.0
2201,9916.0,15532.0,4.0,2002.0
2202,9916.0,16163.0,2.0,1972.0
2203,9916.0,16338.0,4.0,2013.0
2204,9916.0,16340.0,5.0,2011.0
2205,9916.0,16625.0,3.0,2011.0
2206,9916.0,16779.0,3.0,2012.0
2207,9916.0,17404.0,2.0,2013.0
2208,9916.0,18081.0,3.0,1623.0
2209,9916.0,18271.0,3.0,1974.0
2210,9916.0,19343.0,3.0,1991.0
2211,9916.0,19585.0,3.0,2010.0
2212,9916.0,19673.0,2.0,1988.0
2213,9916.0,21621.0,3.0,1997.0
2214,9916.0,21946.0,4.0,1980.0
2215,9916.0,22503.0,2.0,2016.0
2216,9916.0,22620.0,3.0,2012.0
2217,9916.0,22884.0,2.0,2013.0
2218,9916.0,23748.0,4.0,2001.0
2219,9916.0,24657.0,3.0,1994.0
2220,9916.0,24877.0,4.0,2014.0
2221,9916.0,25441.0,3.0,2008.0
2222,9916.0,27712.0,3.0,1975.0
2223,9916.0,29282.0,3.0,1996.0
2224,9916.0,29642.0,5.0,2007.0
2225,9916.0,32448.0,3.0,1995.0
2226,9916.0,32454.0,3.0,2009.0
2227,9916.0,32866.0,1.0,1961.0
2228,9916.0,32973.0,4.0,1994.0
2229,9916.0,33400.0,4.0,1965.0
2230,9916.0,33468.0,3.0,2006.0
2231,9916.0,34050.0,3.0,2013.0
2232,9916.0,34457.0,4.0,2006.0
2233,9916.0,34849.0,3.0,2014.0
2234,9916.0,36023.0,3.0,1936.0
2235,9916.0,36774.0,4.0,1909.0
2236,9916.0,37171.0,4.0,2012.0
2237,9916.0,37185.0,3.0,2000.0
2238,9916.0,37199.0,3.0,1985.0
2239,9916.0,37211.0,3.0,1959.0
2240,9916.0,37333.0,3.0,2002.0
2241,9916.0,38051.0,3.0,1991.0
2242,9916.0,38308.0,3.0,2015.0
2243,9916.0,38790.0,3.0,2013.0
2244,9916.0,39000.0,5.0,2004.0
2245,9916.0,39117.0,5.0,2014.0
2246,9916.0,39358.0,4.0,1997.0
2247,9916.0,40355.0,3.0,2012.0
2248,9916.0,40447.0,3.0,2015.0
2249,9916.0,41009.0,4.0,2006.0
2250,9916.0,42600.0,4.0,2010.0
2251,9916.0,42816.0,3.0,1999.0
2252,9916.0,42893.0,4.0,2005.0
2253,9916.0,43151.0,3.0,2015.0
2254,9916.0,43301.0,2.0,1995.0
2255,9916.0,44169.0,4.0,2004.0
2256,9916.0,44489.0,3.0,1962.0
2257,9916.0,44770.0,3.0,1993.0
2258,9916.0,45605.0,4.0,1988.0
2259,9916.0,46261.0,4.0,1978.0
2260,9916.0,46562.0,3.0,2006.0
2261,9916.0,48413.0,5.0,2001.0
2262,9916.0,48676.0,2.0,2009.0
2263,9916.0,48701.0,3.0,2011.0
2264,9916.0,49510.0,4.0,2010.0
2265,9916.0,50029.0,3.0,1948.0
2266,9916.0,50492.0,3.0,2011.0
2267,9916.0,50565.0,4.0,2003.0
2268,9916.0,51191.0,4.0,1982.0
2269,9916.0,51608.0,2.0,2007.0
2270,9916.0,51626.0,5.0,1996.0
2271,9916.0,52021.0,3.0,2005.0
2272,9916.0,52189.0,2.0,2016.0
2273,9916.0,52369.0,2.0,1990.0
2274,9916.0,52380.0,3.0,2009.0
2275,9917.0,153.0,3.0,2012.0
2276,9917.0,1621.0,3.0,2006.0
2277,9917.0,4432.0,4.0,2002.0
2278,9917.0,4566.0,5.0,1991.0
2279,9917.0,7163.0,2.0,2003.0
2280,9917.0,8432.0,4.0,2013.0
2281,9917.0,8592.0,3.0,2009.0
2282,9917.0,9176.0,3.0,2010.0
2283,9917.0,9864.0,4.0,2006.0
2284,9917.0,10795.0,5.0,1986.0
2285,9917.0,11377.0,5.0,1774.0
2286,9917.0,11903.0,5.0,2008.0
2287,9917.0,12560.0,3.0,2001.0
2288,9917.0,13050.0,5.0,1978.0
2289,9917.0,13343.0,3.0,2009.0
2290,9917.0,14598.0,5.0,2006.0
2291,9917.0,15249.0,3.0,2012.0
2292,9917.0,15270.0,5.0,2011.0
2293,9917.0,15563.0,4.0,2011.0
2294,9917.0,15932.0,3.0,1995.0
2295,9917.0,16128.0,3.0,1997.0
2296,9917.0,17441.0,4.0,1808.0
2297,9917.0,17658.0,4.0,1995.0
2298,9917.0,18172.0,4.0,2003.0
2299,9917.0,18362.0,2.0,2008.0
2300,9917.0,18565.0,3.0,2009.0
2301,9917.0,18571.0,3.0,1991.0
2302,9917.0,19564.0,5.0,1996.0
2303,9917.0,19677.0,5.0,1920.0
2304,9917.0,19698.0,5.0,2012.0
2305,9917.0,19960.0,5.0,2005.0
2306,9917.0,20420.0,4.0,2016.0
2307,9917.0,20722.0,2.0,2008.0
2308,9917.0,20986.0,4.0,2007.0
2309,9917.0,21399.0,4.0,2003.0
2310,9917.0,21854.0,3.0,1938.0
2311,9917.0,22926.0,3.0,2002.0
2312,9917.0,22970.0,2.0,2014.0
2313,9917.0,23552.0,3.0,1932.0
2314,9917.0,24418.0,5.0,1970.0
2315,9917.0,25296.0,4.0,2013.0
2316,9917.0,25300.0,5.0,2002.0
2317,9917.0,25595.0,4.0,1995.0
2318,9917.0,25639.0,4.0,2009.0
2319,9917.0,26970.0,4.0,2004.0
2320,9917.0,27503.0,3.0,1989.0
2321,9917.0,27728.0,3.0,2011.0
2322,9917.0,27811.0,1.0,1998.0
2323,9917.0,28790.0,4.0,1939.0
2324,9917.0,28914.0,3.0,1988.0
2325,9917.0,29619.0,5.0,1960.0
2326,9917.0,31487.0,5.0,2002.0
2327,9917.0,31786.0,4.0,1953.0
2328,9917.0,32190.0,4.0,1981.0
2329,9917.0,32491.0,5.0,2012.0
2330,9917.0,33631.0,3.0,2015.0
2331,9917.0,34034.0,4.0,2016.0
2332,9917.0,34142.0,4.0,2012.0
2333,9917.0,34601.0,5.0,2011.0
2334,9917.0,34762.0,3.0,2016.0
2335,9917.0,34907.0,3.0,-400.0
2336,9917.0,35081.0,3.0,1987.0
2337,9917.0,35462.0,2.0,2000.0
2338,9917.0,35690.0,5.0,1955.0
2339,9917.0,36431.0,3.0,1996.0
2340,9917.0,36865.0,4.0,1997.0
2341,9917.0,36920.0,5.0,1886.0
2342,9917.0,36922.0,5.0,1995.0
2343,9917.0,36926.0,4.0,1975.0
2344,9917.0,37161.0,4.0,2012.0
2345,9917.0,37948.0,2.0,2009.0
2346,9917.0,38705.0,3.0,1993.0
2347,9917.0,38903.0,2.0,2010.0
2348,9917.0,39612.0,3.0,2012.0
2349,9917.0,40986.0,1.0,2012.0
2350,9917.0,41279.0,5.0,1992.0
2351,9917.0,41754.0,4.0,1996.0
2352,9917.0,42897.0,5.0,1990.0
2353,9917.0,43244.0,3.0,2006.0
2354,9917.0,43510.0,3.0,1861.0
2355,9917.0,44345.0,5.0,2013.0
2356,9917.0,44939.0,4.0,2001.0
2357,9917.0,45404.0,5.0,2012.0
2358,9917.0,45937.0,4.0,2010.0
2359,9917.0,46120.0,4.0,2016.0
2360,9917.0,46313.0,3.0,1886.0
2361,9917.0,46949.0,3.0,1988.0
2362,9917.0,47050.0,4.0,2007.0
2363,9917.0,48081.0,3.0,2011.0
2364,9917.0,48319.0,4.0,1846.0
2365,9917.0,50479.0,4.0,8.0
2366,9917.0,50682.0,4.0,1994.0
2367,9917.0,50715.0,5.0,1999.0
2368,9917.0,51412.0,4.0,2011.0
2369,9917.0,51539.0,5.0,1993.0
2370,9917.0,51612.0,2.0,2006.0
2371,9917.0,51723.0,4.0,2012.0
2372,9917.0,51988.0,5.0,2001.0
2373,9917.0,52902.0,4.0,1971.0
2374,9918.0,353.0,2.0,1974.0
2375,9918.0,1749.0,4.0,2000.0
2376,9918.0,6758.0,3.0,2013.0
2377,9918.0,9327.0,1.0,2007.0
2378,9918.0,10783.0,2.0,2005.0
2379,9918.0,11733.0,1.0,1955.0
2380,9918.0,12029.0,4.0,2008.0
2381,9918.0,12644.0,3.0,2002.0
2382,9918.0,13625.0,1.0,2003.0
2383,9918.0,14006.0,3.0,2011.0
2384,9918.0,14079.0,1.0,1988.0
2385,9918.0,14261.0,4.0,2000.0
2386,9918.0,15147.0,2.0,1994.0
2387,9918.0,15149.0,4.0,2010.0
2388,9918.0,15227.0,4.0,2004.0
2389,9918.0,15668.0,3.0,2014.0
2390,9918.0,16892.0,2.0,2008.0
2391,9918.0,17173.0,1.0,2002.0
2392,9918.0,18939.0,5.0,2001.0
2393,9918.0,20277.0,4.0,2007.0
2394,9918.0,20642.0,5.0,2015.0
2395,9918.0,24654.0,4.0,2011.0
2396,9918.0,24860.0,3.0,1985.0
2397,9918.0,25101.0,5.0,2000.0
2398,9918.0,26276.0,4.0,2003.0
2399,9918.0,29014.0,4.0,2005.0
2400,9918.0,31372.0,3.0,2015.0
2401,9918.0,31492.0,4.0,2008.0
2402,9918.0,32864.0,4.0,1924.0
2403,9918.0,33688.0,3.0,2012.0
2404,9918.0,36080.0,5.0,2006.0
2405,9918.0,36150.0,5.0,1985.0
2406,9918.0,37051.0,4.0,2008.0
2407,9918.0,38222.0,4.0,1970.0
2408,9918.0,38243.0,4.0,1991.0
2409,9918.0,40749.0,4.0,2012.0
2410,9918.0,41009.0,4.0,1971.0
2411,9918.0,41327.0,4.0,2012.0
2412,9918.0,42968.0,3.0,2004.0
2413,9918.0,43743.0,4.0,1985.0
2414,9918.0,45758.0,5.0,1979.0
2415,9918.0,46279.0,4.0,1990.0
2416,9918.0,46285.0,4.0,2012.0
2417,9918.0,46792.0,4.0,2007.0
2418,9918.0,47131.0,1.0,1994.0
2419,9918.0,48014.0,3.0,2009.0
2420,9918.0,48298.0,5.0,2007.0
2421,9918.0,49361.0,3.0,2016.0
2422,9918.0,50587.0,4.0,2009.0
2423,9918.0,51161.0,4.0,2006.0
2424,9918.0,52735.0,5.0,2004.0
2425,9918.0,53231.0,5.0,1998.0
2426,9919.0,1526.0,4.0,2010.0
2427,9919.0,1667.0,3.0,2010.0
2428,9919.0,2993.0,4.0,2003.0
2429,9919.0,3343.0,3.0,2005.0
2430,9919.0,3841.0,4.0,1997.0
2431,9919.0,6586.0,4.0,2007.0
2432,9919.0,10593.0,5.0,1995.0
2433,9919.0,12173.0,3.0,1994.0
2434,9919.0,13109.0,2.0,2011.0
